filename,width,height,class,xmin,ymin,xmax,ymax
G276_MP4544.jpg,320,64,5,173,9,218,56
G276_MP4544.jpg,320,64,4,238,6,278,51
G276_MP4544.jpg,320,64,4,278,4,318,50
G276_MU3129.jpg,320,64,M,4,7,54,60
G276_MU3129.jpg,320,64,U,53,7,102,61
G276_MU3129.jpg,320,64,3,127,8,175,59
G276_MU3129.jpg,320,64,1,176,9,217,57
G276_MU3129.jpg,320,64,2,235,8,279,58
G276_MU3129.jpg,320,64,9,276,5,315,55
G277_MM4543.jpg,256,128,M,86,10,133,65
G277_MM4543.jpg,256,128,M,134,9,184,65
G277_MM4543.jpg,256,128,4,25,67,72,122
G277_MM4543.jpg,256,128,5,72,66,121,122
G277_MM4543.jpg,256,128,4,150,64,197,119
G277_MM4543.jpg,256,128,3,198,65,246,121
G277_MP4834.jpg,256,128,M,95,12,143,64
G277_MP4834.jpg,256,128,P,143,12,191,63
G277_MP4834.jpg,256,128,4,27,66,75,117
G277_MP4834.jpg,256,128,8,75,65,122,117
G277_MP4834.jpg,256,128,3,149,63,196,113
G277_MP4834.jpg,256,128,4,193,59,239,110
G277_MU3499.jpg,320,64,M,5,8,55,58
G277_MU3499.jpg,320,64,U,55,9,104,59
G277_MU3499.jpg,320,64,3,125,11,174,60
G277_MU3499.jpg,320,64,4,169,10,214,60
G277_MU3499.jpg,320,64,9,237,11,280,58
G277_MU3499.jpg,320,64,9,278,10,319,58
G278_MM5351.jpg,256,128,M,83,8,136,63
G278_MM5351.jpg,256,128,M,136,4,188,60
G278_MM5351.jpg,256,128,5,18,67,67,122
G278_MM5351.jpg,256,128,3,68,64,121,119
G278_MM5351.jpg,256,128,5,156,57,206,112
G278_MM5351.jpg,256,128,1,206,55,255,106
G278_MP5251.jpg,320,64,M,10,12,57,61
G278_MP5251.jpg,320,64,P,56,11,100,59
G278_MP5251.jpg,320,64,5,128,10,172,60
G278_MP5251.jpg,320,64,2,170,10,214,59
G278_MP5251.jpg,320,64,5,237,9,279,57
G278_MP5251.jpg,320,64,1,278,9,317,52
G279_MM6216.jpg,256,128,M,89,13,138,64
G279_MM6216.jpg,256,128,M,137,12,188,62
G279_MM6216.jpg,256,128,6,21,67,70,121
G279_MM6216.jpg,256,128,2,68,65,117,117
G279_MM6216.jpg,256,128,1,149,63,195,112
G279_MM6216.jpg,256,128,6,199,60,245,111
G279_MP6228.jpg,320,64,M,15,11,62,57
G279_MP6228.jpg,320,64,P,62,10,109,58
G279_MP6228.jpg,320,64,6,130,10,177,57
G279_MP6228.jpg,320,64,2,174,10,218,56
G279_MP6228.jpg,320,64,2,235,7,278,53
G279_MP6228.jpg,320,64,8,276,5,316,52
G27_MK3628.jpg,320,64,M,23,16,71,58
G27_MK3628.jpg,320,64,K,69,14,113,56
G27_MK3628.jpg,320,64,3,133,11,173,52
G27_MK3628.jpg,320,64,6,172,10,214,49
G27_MK3628.jpg,320,64,2,236,6,275,48
G27_MK3628.jpg,320,64,8,273,3,311,44
G27_MU5897.jpg,320,64,M,8,11,52,59
G27_MU5897.jpg,320,64,U,53,11,98,58
G27_MU5897.jpg,320,64,5,124,8,166,57
G27_MU5897.jpg,320,64,8,168,7,210,54
G27_MU5897.jpg,320,64,9,234,5,277,51
G27_MU5897.jpg,320,64,7,279,3,318,50
G27_MU6325.jpg,320,64,M,7,9,55,61
G27_MU6325.jpg,320,64,U,55,9,103,61
G27_MU6325.jpg,320,64,6,126,7,170,59
G27_MU6325.jpg,320,64,3,171,6,215,58
G27_MU6325.jpg,320,64,2,234,4,279,56
G27_MU6325.jpg,320,64,5,279,4,318,53
G280_MM6995.jpg,256,128,M,85,12,133,62
G280_MM6995.jpg,256,128,M,132,11,178,62
G280_MM6995.jpg,256,128,6,25,67,70,117
G280_MM6995.jpg,256,128,9,71,66,115,115
G280_MM6995.jpg,256,128,9,149,64,192,113
G280_MM6995.jpg,256,128,5,197,61,240,113
G280_MP6543.jpg,320,64,M,11,15,57,57
G280_MP6543.jpg,320,64,P,57,16,98,58
G280_MP6543.jpg,320,64,6,127,15,167,57
G280_MP6543.jpg,320,64,5,169,15,208,56
G280_MP6543.jpg,320,64,4,234,13,275,55
G280_MP6543.jpg,320,64,3,277,12,316,54
G280_MW3556.jpg,320,64,M,6,7,51,61
G280_MW3556.jpg,320,64,W,52,8,99,62
G280_MW3556.jpg,320,64,3,125,6,169,58
G280_MW3556.jpg,320,64,5,170,7,214,58
G280_MW3556.jpg,320,64,5,237,4,281,54
G280_MW3556.jpg,320,64,6,278,3,318,54
G281_MO1776.jpg,256,128,M,81,12,130,66
G281_MO1776.jpg,256,128,0,133,12,180,61
G281_MO1776.jpg,256,128,1,15,68,60,116
G281_MO1776.jpg,256,128,7,64,64,112,117
G281_MO1776.jpg,256,128,7,148,61,192,115
G281_MO1776.jpg,256,128,6,194,59,239,112
G281_MP6565.jpg,320,64,M,12,10,61,59
G281_MP6565.jpg,320,64,P,61,10,109,58
G281_MP6565.jpg,320,64,6,131,11,180,58
G281_MP6565.jpg,320,64,5,178,9,224,56
G281_MP6565.jpg,320,64,6,240,7,282,53
G281_MP6565.jpg,320,64,5,278,5,318,54
G281_MW4287.jpg,320,64,M,5,12,52,61
G281_MW4287.jpg,320,64,W,56,13,102,60
G281_MW4287.jpg,320,64,4,131,12,173,56
G281_MW4287.jpg,320,64,2,174,9,217,57
G281_MW4287.jpg,320,64,8,242,7,279,51
G281_MW4287.jpg,320,64,7,284,4,319,49
G282_MO2982.jpg,256,128,M,85,8,132,62
G282_MO2982.jpg,256,128,0,131,6,176,58
G282_MO2982.jpg,256,128,2,24,70,72,123
G282_MO2982.jpg,256,128,9,72,64,119,117
G282_MO2982.jpg,256,128,8,148,57,190,109
G282_MO2982.jpg,256,128,2,190,52,234,107
G282_MP6629.jpg,320,64,M,17,11,66,60
G282_MP6629.jpg,320,64,P,65,11,114,60
G282_MP6629.jpg,320,64,6,133,10,182,60
G282_MP6629.jpg,320,64,6,180,9,224,58
G282_MP6629.jpg,320,64,2,239,7,282,56
G282_MP6629.jpg,320,64,9,277,5,315,55
G282_MW6080.jpg,320,64,M,10,9,57,61
G282_MW6080.jpg,320,64,W,57,7,102,61
G282_MW6080.jpg,320,64,6,123,7,168,59
G282_MW6080.jpg,320,64,0,165,7,210,60
G282_MW6080.jpg,320,64,8,230,7,272,58
G282_MW6080.jpg,320,64,0,271,6,312,58
G283_MP7078.jpg,256,128,M,82,17,129,68
G283_MP7078.jpg,256,128,P,130,15,179,68
G283_MP7078.jpg,256,128,7,17,65,65,118
G283_MP7078.jpg,256,128,0,63,66,110,119
G283_MP7078.jpg,256,128,7,141,65,187,116
G283_MP7078.jpg,256,128,8,185,63,233,114
G284_ME9228.jpg,320,64,M,9,9,55,61
G284_ME9228.jpg,320,64,E,55,10,102,61
G284_ME9228.jpg,320,64,9,125,9,167,59
G284_ME9228.jpg,320,64,2,167,8,209,59
G284_ME9228.jpg,320,64,2,233,5,273,55
G284_ME9228.jpg,320,64,8,273,4,312,55
G284_MP7234.jpg,256,128,M,83,13,132,67
G284_MP7234.jpg,256,128,P,133,12,181,67
G284_MP7234.jpg,256,128,7,14,67,65,123
G284_MP7234.jpg,256,128,2,66,67,113,123
G284_MP7234.jpg,256,128,3,143,64,188,118
G284_MP7234.jpg,256,128,4,191,61,239,117
G285_MH7797.jpg,320,64,M,10,10,60,60
G285_MH7797.jpg,320,64,H,60,10,109,60
G285_MH7797.jpg,320,64,7,136,12,180,61
G285_MH7797.jpg,320,64,7,180,11,225,60
G285_MH7797.jpg,320,64,9,246,7,282,54
G285_MH7797.jpg,320,64,7,281,3,319,54
G285_MP8758.jpg,320,64,M,13,11,56,57
G285_MP8758.jpg,320,64,P,55,11,98,57
G285_MP8758.jpg,320,64,8,125,11,167,55
G285_MP8758.jpg,320,64,7,166,10,209,57
G285_MP8758.jpg,320,64,5,233,7,272,56
G285_MP8758.jpg,320,64,8,274,10,313,57
G286_MM9959.jpg,320,64,M,9,7,57,58
G286_MM9959.jpg,320,64,M,57,7,104,59
G286_MM9959.jpg,320,64,9,129,7,172,57
G286_MM9959.jpg,320,64,9,172,7,215,58
G286_MM9959.jpg,320,64,5,237,7,282,56
G286_MM9959.jpg,320,64,9,279,5,319,56
G286_MP8766.jpg,320,64,M,9,9,53,55
G286_MP8766.jpg,320,64,P,54,8,97,57
G286_MP8766.jpg,320,64,8,120,8,163,54
G286_MP8766.jpg,320,64,7,163,8,206,55
G286_MP8766.jpg,320,64,6,226,7,267,54
G286_MP8766.jpg,320,64,6,268,7,309,54
G287_MO1358.jpg,320,64,M,13,12,55,54
G287_MO1358.jpg,320,64,0,58,12,97,56
G287_MO1358.jpg,320,64,1,126,14,162,54
G287_MO1358.jpg,320,64,3,168,13,207,54
G287_MO1358.jpg,320,64,5,234,11,272,54
G287_MO1358.jpg,320,64,8,275,10,313,51
G287_MP8973.jpg,256,128,M,89,8,138,63
G287_MP8973.jpg,256,128,P,138,8,185,65
G287_MP8973.jpg,256,128,8,23,63,70,119
G287_MP8973.jpg,256,128,9,70,63,117,118
G287_MP8973.jpg,256,128,7,149,62,197,117
G287_MP8973.jpg,256,128,3,192,62,239,117
G288_MO1666.jpg,320,64,M,12,11,62,59
G288_MO1666.jpg,320,64,0,61,10,108,59
G288_MO1666.jpg,320,64,1,132,8,174,56
G288_MO1666.jpg,320,64,6,175,8,219,55
G288_MO1666.jpg,320,64,6,238,5,278,52
G288_MO1666.jpg,320,64,6,275,3,316,50
G288_MP9281.jpg,256,128,M,98,15,141,61
G288_MP9281.jpg,256,128,P,144,15,187,61
G288_MP9281.jpg,256,128,9,36,69,77,118
G288_MP9281.jpg,256,128,2,79,69,123,118
G288_MP9281.jpg,256,128,8,148,67,189,112
G288_MP9281.jpg,256,128,1,189,65,233,111
G288_MT4773.jpg,256,128,M,77,16,126,67
G288_MT4773.jpg,256,128,T,126,14,172,67
G288_MT4773.jpg,256,128,4,18,66,63,117
G288_MT4773.jpg,256,128,7,64,65,110,117
G288_MT4773.jpg,256,128,7,142,66,188,117
G288_MT4773.jpg,256,128,3,191,63,234,115
G289_MO2722.jpg,320,64,M,11,11,56,54
G289_MO2722.jpg,320,64,0,57,11,96,55
G289_MO2722.jpg,320,64,2,123,11,164,53
G289_MO2722.jpg,320,64,7,166,10,208,52
G289_MO2722.jpg,320,64,2,230,9,273,51
G289_MO2722.jpg,320,64,2,274,7,314,50
G289_MP9295.jpg,320,64,M,24,15,67,59
G289_MP9295.jpg,320,64,P,67,14,105,58
G289_MP9295.jpg,320,64,9,134,10,171,53
G289_MP9295.jpg,320,64,2,171,10,213,51
G289_MP9295.jpg,320,64,9,234,7,272,50
G289_MP9295.jpg,320,64,5,274,4,309,46
G289_MU1258.jpg,256,128,M,85,11,133,65
G289_MU1258.jpg,256,128,U,135,11,182,66
G289_MU1258.jpg,256,128,1,19,65,61,119
G289_MU1258.jpg,256,128,2,64,66,113,120
G289_MU1258.jpg,256,128,5,145,66,189,116
G289_MU1258.jpg,256,128,8,192,64,236,118
G28_MJ9487.jpg,256,128,M,83,6,135,64
G28_MJ9487.jpg,256,128,J,137,5,184,62
G28_MJ9487.jpg,256,128,9,23,70,70,126
G28_MJ9487.jpg,256,128,4,71,67,121,121
G28_MJ9487.jpg,256,128,8,152,63,198,117
G28_MJ9487.jpg,256,128,7,200,60,246,117
G28_MK3805.jpg,256,128,M,90,12,135,62
G28_MK3805.jpg,256,128,K,135,11,177,62
G28_MK3805.jpg,256,128,3,32,63,76,116
G28_MK3805.jpg,256,128,8,78,62,122,114
G28_MK3805.jpg,256,128,0,152,60,195,109
G28_MK3805.jpg,256,128,5,197,56,239,108
G28_MU6508.jpg,320,64,M,8,8,53,60
G28_MU6508.jpg,320,64,U,53,8,98,59
G28_MU6508.jpg,320,64,6,121,8,166,59
G28_MU6508.jpg,320,64,5,165,7,208,59
G28_MU6508.jpg,320,64,0,232,5,275,57
G28_MU6508.jpg,320,64,8,274,4,317,55
G28_MU7521.jpg,320,64,M,6,9,51,63
G28_MU7521.jpg,320,64,U,50,8,97,61
G28_MU7521.jpg,320,64,7,130,5,173,57
G28_MU7521.jpg,320,64,5,171,3,218,57
G28_MU7521.jpg,320,64,2,247,1,292,52
G28_MU7521.jpg,320,64,1,289,1,320,49
G290_MO2907.jpg,256,128,M,77,11,131,66
G290_MO2907.jpg,256,128,0,140,10,195,64
G290_MO2907.jpg,256,128,2,13,68,68,124
G290_MO2907.jpg,256,128,9,68,68,122,121
G290_MO2907.jpg,256,128,0,140,66,195,119
G290_MO2907.jpg,256,128,7,195,63,246,118
G290_MP9618.jpg,320,64,M,11,10,60,59
G290_MP9618.jpg,320,64,P,59,9,104,61
G290_MP9618.jpg,320,64,9,132,7,175,56
G290_MP9618.jpg,320,64,6,175,7,216,56
G290_MP9618.jpg,320,64,1,241,6,275,50
G290_MP9618.jpg,320,64,8,277,2,314,50
G290_MU6647.jpg,256,128,M,79,9,132,66
G290_MU6647.jpg,256,128,U,135,8,185,64
G290_MU6647.jpg,256,128,6,12,68,66,125
G290_MU6647.jpg,256,128,6,66,66,121,121
G290_MU6647.jpg,256,128,4,148,59,195,112
G290_MU6647.jpg,256,128,7,196,57,244,112
G291_MO4874.jpg,320,64,M,7,7,54,57
G291_MO4874.jpg,320,64,0,54,8,98,55
G291_MO4874.jpg,320,64,4,122,7,167,55
G291_MO4874.jpg,320,64,8,166,6,212,52
G291_MO4874.jpg,320,64,7,231,5,272,50
G291_MO4874.jpg,320,64,4,270,4,311,48
G291_MQ1113.jpg,320,64,M,12,12,57,60
G291_MQ1113.jpg,320,64,Q,58,12,100,59
G291_MQ1113.jpg,320,64,1,129,13,166,56
G291_MQ1113.jpg,320,64,1,166,12,202,57
G291_MQ1113.jpg,320,64,1,231,13,268,54
G291_MQ1113.jpg,320,64,3,269,10,313,53
G292_MO5599.jpg,320,64,M,15,9,66,58
G292_MO5599.jpg,320,64,0,65,9,113,58
G292_MO5599.jpg,320,64,5,136,9,183,54
G292_MO5599.jpg,320,64,5,179,7,225,53
G292_MO5599.jpg,320,64,9,246,5,283,48
G292_MO5599.jpg,320,64,9,283,3,317,48
G292_MQ1212.jpg,256,128,M,83,10,134,63
G292_MQ1212.jpg,256,128,Q,134,10,179,58
G292_MQ1212.jpg,256,128,1,3,62,59,113
G292_MQ1212.jpg,256,128,2,63,63,113,111
G292_MQ1212.jpg,256,128,1,138,61,182,110
G292_MQ1212.jpg,256,128,2,182,58,237,109
G292_MW3684.jpg,256,128,M,86,14,135,67
G292_MW3684.jpg,256,128,W,137,13,180,65
G292_MW3684.jpg,256,128,3,24,66,72,121
G292_MW3684.jpg,256,128,6,73,67,122,122
G292_MW3684.jpg,256,128,8,150,65,199,119
G292_MW3684.jpg,256,128,4,199,62,246,116
G293_MO7833.jpg,320,64,M,7,9,53,63
G293_MO7833.jpg,320,64,0,52,8,98,62
G293_MO7833.jpg,320,64,7,121,6,165,61
G293_MO7833.jpg,320,64,8,165,6,210,58
G293_MO7833.jpg,320,64,3,233,4,277,56
G293_MO7833.jpg,320,64,3,276,3,317,55
G293_MQ1861.jpg,320,64,M,10,9,57,60
G293_MQ1861.jpg,320,64,Q,61,11,109,60
G293_MQ1861.jpg,320,64,1,129,12,174,59
G293_MQ1861.jpg,320,64,8,173,11,217,61
G293_MQ1861.jpg,320,64,6,240,9,282,58
G293_MQ1861.jpg,320,64,1,279,7,318,53
G293_MW6799.jpg,256,128,M,86,9,135,62
G293_MW6799.jpg,256,128,W,135,8,184,63
G293_MW6799.jpg,256,128,6,17,63,66,119
G293_MW6799.jpg,256,128,7,67,62,117,119
G293_MW6799.jpg,256,128,9,147,64,192,118
G293_MW6799.jpg,256,128,9,192,62,238,118
G294_MP1741.jpg,320,64,M,10,11,57,60
G294_MP1741.jpg,320,64,P,57,9,106,60
G294_MP1741.jpg,320,64,1,130,8,173,57
G294_MP1741.jpg,320,64,7,173,7,218,57
G294_MP1741.jpg,320,64,4,240,5,282,55
G294_MP1741.jpg,320,64,1,280,4,320,52
G294_MQ1875.jpg,256,128,M,86,13,138,64
G294_MQ1875.jpg,256,128,Q,137,12,183,63
G294_MQ1875.jpg,256,128,1,16,64,65,118
G294_MQ1875.jpg,256,128,8,66,65,115,118
G294_MQ1875.jpg,256,128,7,148,62,194,114
G294_MQ1875.jpg,256,128,5,193,60,240,113
G294_MW7452.jpg,256,128,M,78,11,131,65
G294_MW7452.jpg,256,128,W,130,9,180,62
G294_MW7452.jpg,256,128,7,14,65,63,121
G294_MW7452.jpg,256,128,4,63,66,113,121
G294_MW7452.jpg,256,128,5,147,64,194,119
G294_MW7452.jpg,256,128,2,196,62,244,119
G295_MP2207.jpg,320,64,M,12,9,57,60
G295_MP2207.jpg,320,64,P,58,9,106,61
G295_MP2207.jpg,320,64,2,129,9,174,60
G295_MP2207.jpg,320,64,2,173,7,216,58
G295_MP2207.jpg,320,64,0,237,5,276,56
G295_MP2207.jpg,320,64,7,277,3,316,54
G295_MQ2230.jpg,320,64,M,9,12,57,60
G295_MQ2230.jpg,320,64,Q,57,11,103,61
G295_MQ2230.jpg,320,64,2,125,11,169,60
G295_MQ2230.jpg,320,64,2,169,9,213,59
G295_MQ2230.jpg,320,64,3,233,6,276,54
G295_MQ2230.jpg,320,64,0,276,5,315,52
G295_MW7964.jpg,256,128,M,84,9,139,63
G295_MW7964.jpg,256,128,W,139,8,192,62
G295_MW7964.jpg,256,128,7,14,63,67,118
G295_MW7964.jpg,256,128,9,65,63,116,119
G295_MW7964.jpg,256,128,6,148,62,196,115
G295_MW7964.jpg,256,128,4,195,56,243,110
G296_MI5520.jpg,256,128,M,86,9,136,62
G296_MI5520.jpg,256,128,1,134,6,183,57
G296_MI5520.jpg,256,128,5,29,67,75,121
G296_MI5520.jpg,256,128,5,77,65,123,120
G296_MI5520.jpg,256,128,2,152,60,197,113
G296_MI5520.jpg,256,128,0,198,56,243,110
G296_MP2661.jpg,320,64,M,10,11,55,60
G296_MP2661.jpg,320,64,P,55,9,98,57
G296_MP2661.jpg,320,64,2,126,9,169,58
G296_MP2661.jpg,320,64,6,170,7,215,55
G296_MP2661.jpg,320,64,6,237,5,282,53
G296_MP2661.jpg,320,64,1,281,2,320,49
G296_MQ3748.jpg,256,128,M,91,9,141,63
G296_MQ3748.jpg,256,128,Q,142,9,187,62
G296_MQ3748.jpg,256,128,3,32,63,79,119
G296_MQ3748.jpg,256,128,7,79,63,124,119
G296_MQ3748.jpg,256,128,4,150,62,194,116
G296_MQ3748.jpg,256,128,8,195,63,241,116
G297_MJ6395.jpg,256,128,M,82,14,133,67
G297_MJ6395.jpg,256,128,J,132,14,181,67
G297_MJ6395.jpg,256,128,6,16,68,62,121
G297_MJ6395.jpg,256,128,3,67,68,111,122
G297_MJ6395.jpg,256,128,9,143,67,187,119
G297_MJ6395.jpg,256,128,5,188,64,234,118
G297_MP3310.jpg,320,64,M,7,9,52,63
G297_MP3310.jpg,320,64,P,53,8,100,62
G297_MP3310.jpg,320,64,3,123,8,167,62
G297_MP3310.jpg,320,64,3,167,8,210,59
G297_MP3310.jpg,320,64,1,233,8,273,58
G297_MP3310.jpg,320,64,0,272,7,317,58
G297_MQ4460.jpg,320,64,M,10,6,55,59
G297_MQ4460.jpg,320,64,Q,56,8,101,61
G297_MQ4460.jpg,320,64,4,124,6,169,60
G297_MQ4460.jpg,320,64,4,169,6,212,60
G297_MQ4460.jpg,320,64,6,234,5,274,59
G297_MQ4460.jpg,320,64,0,275,2,314,58
G298_MK9373.jpg,256,128,M,86,16,138,68
G298_MK9373.jpg,256,128,K,137,14,184,69
G298_MK9373.jpg,256,128,9,16,71,67,126
G298_MK9373.jpg,256,128,3,67,72,120,126
G298_MK9373.jpg,256,128,7,153,68,201,122
G298_MK9373.jpg,256,128,3,203,66,254,121
G298_MP4605.jpg,320,64,M,9,11,56,60
G298_MP4605.jpg,320,64,P,56,9,101,59
G298_MP4605.jpg,320,64,4,125,7,167,56
G298_MP4605.jpg,320,64,6,168,7,210,56
G298_MP4605.jpg,320,64,0,232,4,272,52
G298_MP4605.jpg,320,64,5,272,4,313,52
G298_MQ4483.jpg,256,128,M,89,7,138,63
G298_MQ4483.jpg,256,128,Q,137,7,186,60
G298_MQ4483.jpg,256,128,4,20,62,69,115
G298_MQ4483.jpg,256,128,4,68,62,116,115
G298_MQ4483.jpg,256,128,8,149,62,193,113
G298_MQ4483.jpg,256,128,3,193,60,242,114
G299_MP6030.jpg,320,64,M,8,10,50,59
G299_MP6030.jpg,320,64,P,51,10,96,59
G299_MP6030.jpg,320,64,6,119,8,163,60
G299_MP6030.jpg,320,64,0,163,7,208,58
G299_MP6030.jpg,320,64,3,229,5,273,55
G299_MP6030.jpg,320,64,0,274,5,315,56
G299_MQ4850.jpg,320,64,M,8,8,54,58
G299_MQ4850.jpg,320,64,Q,55,8,100,59
G299_MQ4850.jpg,320,64,4,122,8,164,58
G299_MQ4850.jpg,320,64,8,164,8,209,59
G299_MQ4850.jpg,320,64,5,230,5,271,55
G299_MQ4850.jpg,320,64,0,271,5,311,55
G29_MK4332.jpg,320,64,M,15,12,57,58
G29_MK4332.jpg,320,64,K,57,12,98,57
G29_MK4332.jpg,320,64,4,125,9,167,54
G29_MK4332.jpg,320,64,3,168,9,209,53
G29_MK4332.jpg,320,64,3,234,6,275,49
G29_MK4332.jpg,320,64,2,275,4,315,48
G29_MK9373.jpg,256,128,M,98,11,145,64
G29_MK9373.jpg,256,128,K,144,9,185,62
G29_MK9373.jpg,256,128,9,32,68,78,121
G29_MK9373.jpg,256,128,3,78,65,127,119
G29_MK9373.jpg,256,128,7,157,62,200,114
G29_MK9373.jpg,256,128,3,202,58,245,113
G29_MU7647.jpg,320,64,M,10,12,58,62
G29_MU7647.jpg,320,64,U,59,12,105,60
G29_MU7647.jpg,320,64,7,131,10,175,59
G29_MU7647.jpg,320,64,6,175,7,218,57
G29_MU7647.jpg,320,64,4,237,4,280,52
G29_MU7647.jpg,320,64,7,278,1,315,51
G29_MU9665.jpg,320,64,M,2,11,45,62
G29_MU9665.jpg,320,64,U,46,10,90,60
G29_MU9665.jpg,320,64,9,119,7,162,58
G29_MU9665.jpg,320,64,6,163,6,206,55
G29_MU9665.jpg,320,64,6,234,4,274,52
G29_MU9665.jpg,320,64,5,276,2,316,50
G2_ME3283.jpg,320,64,M,5,11,49,59
G2_ME3283.jpg,320,64,E,49,11,94,59
G2_ME3283.jpg,320,64,3,121,8,163,57
G2_ME3283.jpg,320,64,2,165,7,209,55
G2_ME3283.jpg,320,64,8,234,5,275,51
G2_ME3283.jpg,320,64,3,278,3,316,49
G2_MG2277.jpg,320,64,M,12,11,57,60
G2_MG2277.jpg,320,64,G,58,11,104,59
G2_MG2277.jpg,320,64,2,125,7,169,56
G2_MG2277.jpg,320,64,2,168,7,211,53
G2_MG2277.jpg,320,64,7,231,4,270,51
G2_MG2277.jpg,320,64,7,270,2,309,48
G2_MK9373.jpg,256,128,M,85,6,134,64
G2_MK9373.jpg,256,128,K,135,6,179,65
G2_MK9373.jpg,256,128,9,14,62,63,119
G2_MK9373.jpg,256,128,3,64,63,113,120
G2_MK9373.jpg,256,128,7,146,62,193,118
G2_MK9373.jpg,256,128,3,192,60,240,117
G3001_MQ2543.jpg,472,106,M,8,29,69,98
G3001_MQ2543.jpg,472,106,Q,73,26,133,96
G3001_MQ2543.jpg,472,106,2,174,18,238,89
G3001_MQ2543.jpg,472,106,5,239,16,298,84
G3001_MQ2543.jpg,472,106,4,339,6,400,77
G3001_MQ2543.jpg,472,106,3,404,4,461,72
G3005_MW5853.jpg,322,73,M,8,18,50,70
G3005_MW5853.jpg,322,73,W,50,15,88,69
G3005_MW5853.jpg,322,73,5,120,10,158,66
G3005_MW5853.jpg,322,73,8,159,9,203,63
G3005_MW5853.jpg,322,73,5,229,5,271,60
G3005_MW5853.jpg,322,73,3,270,4,312,60
G3008_MG4470.jpg,330,76,M,1,11,50,71
G3008_MG4470.jpg,330,76,G,48,10,98,73
G3008_MG4470.jpg,330,76,4,118,13,164,73
G3008_MG4470.jpg,330,76,4,163,11,208,72
G3008_MG4470.jpg,330,76,7,233,11,279,69
G3008_MG4470.jpg,330,76,0,275,10,322,71
G300_ML1236.jpg,256,128,M,84,7,136,64
G300_ML1236.jpg,256,128,L,136,7,187,61
G300_ML1236.jpg,256,128,1,18,67,70,122
G300_ML1236.jpg,256,128,2,66,66,118,121
G300_ML1236.jpg,256,128,3,151,62,200,116
G300_ML1236.jpg,256,128,6,199,56,249,113
G300_MQ1101.jpg,320,64,M,8,9,56,62
G300_MQ1101.jpg,320,64,Q,56,9,105,60
G300_MQ1101.jpg,320,64,1,128,7,172,57
G300_MQ1101.jpg,320,64,1,171,7,217,56
G300_MQ1101.jpg,320,64,0,238,5,282,54
G300_MQ1101.jpg,320,64,1,281,4,319,50
G300_MQ6173.jpg,256,128,M,83,8,141,65
G300_MQ6173.jpg,256,128,Q,141,8,192,63
G300_MQ6173.jpg,256,128,6,19,66,76,124
G300_MQ6173.jpg,256,128,1,72,66,112,125
G300_MQ6173.jpg,256,128,7,143,63,197,122
G300_MQ6173.jpg,256,128,3,197,60,247,119
G301_ML7555.jpg,256,128,M,85,9,133,63
G301_ML7555.jpg,256,128,L,133,8,179,60
G301_ML7555.jpg,256,128,7,23,62,68,119
G301_ML7555.jpg,256,128,5,71,63,118,117
G301_ML7555.jpg,256,128,5,150,61,193,114
G301_ML7555.jpg,256,128,5,194,57,242,109
G301_MQ1819.jpg,320,64,M,2,11,49,61
G301_MQ1819.jpg,320,64,Q,49,11,99,62
G301_MQ1819.jpg,320,64,1,116,9,164,57
G301_MQ1819.jpg,320,64,8,163,9,209,59
G301_MQ1819.jpg,320,64,1,235,5,280,54
G301_MQ1819.jpg,320,64,9,279,5,320,55
G301_MQ6961.jpg,256,128,M,89,15,138,65
G301_MQ6961.jpg,256,128,Q,138,13,182,64
G301_MQ6961.jpg,256,128,6,26,66,72,118
G301_MQ6961.jpg,256,128,9,73,66,121,117
G301_MQ6961.jpg,256,128,6,150,64,195,115
G301_MQ6961.jpg,256,128,1,195,63,239,112
G302_MQ3408.jpg,320,64,M,13,10,56,57
G302_MQ3408.jpg,320,64,Q,55,9,99,57
G302_MQ3408.jpg,320,64,3,125,10,166,58
G302_MQ3408.jpg,320,64,4,167,9,209,55
G302_MQ3408.jpg,320,64,0,235,7,276,52
G302_MQ3408.jpg,320,64,8,278,7,315,52
G302_MQ8436.jpg,256,128,M,92,12,141,65
G302_MQ8436.jpg,256,128,Q,141,14,187,67
G302_MQ8436.jpg,256,128,8,24,65,71,118
G302_MQ8436.jpg,256,128,4,71,65,119,117
G302_MQ8436.jpg,256,128,3,149,66,195,117
G302_MQ8436.jpg,256,128,6,194,64,241,116
G303_MM2675.jpg,256,128,M,84,9,136,62
G303_MM2675.jpg,256,128,M,137,9,191,63
G303_MM2675.jpg,256,128,2,13,65,65,120
G303_MM2675.jpg,256,128,6,64,64,116,119
G303_MM2675.jpg,256,128,7,147,62,197,118
G303_MM2675.jpg,256,128,5,196,60,247,119
G303_MQ4825.jpg,320,64,M,13,12,59,61
G303_MQ4825.jpg,320,64,Q,60,11,104,59
G303_MQ4825.jpg,320,64,4,130,9,171,56
G303_MQ4825.jpg,320,64,8,171,8,214,55
G303_MQ4825.jpg,320,64,2,236,5,276,53
G303_MQ4825.jpg,320,64,5,277,3,316,49
G303_MQ8788.jpg,320,64,M,8,12,62,63
G303_MQ8788.jpg,320,64,Q,59,10,107,60
G303_MQ8788.jpg,320,64,8,126,10,173,59
G303_MQ8788.jpg,320,64,7,169,7,215,57
G303_MQ8788.jpg,320,64,8,229,5,270,53
G303_MQ8788.jpg,320,64,8,268,2,308,48
